Data,Vidro,Qtde,Área (m2),Rendimento (%),dia,mes,ano,meta_forno,data2,dia_02
2025-02-05 13:37:16,CZFL08,8,5.83,0.5779,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 13:37:16,ICFL08,1,2.06,0.2044,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 13:42:44,CZFL08,6,5.99,0.5945,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 13:42:44,VDFL08,4,4.36,0.2163,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 13:52:10,CZFL08,17,13.92,0.6906,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 13:57:56,VDFL08,2,0.67,0.0661,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:04:39,CZFL08,7,6.04,0.5987,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:04:39,VDFL08,2,2.28,0.2262,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:13:24,ICFL08,5,3.61,0.3578,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:13:24,CZFL08,2,3.79,0.3765,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:13:24,VDFL08,2,1.14,0.1132,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:21:30,CZFL08,1,0.72,0.0714,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:21:30,VDFL08,5,2.51,0.2486,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:21:30,ICFL08,2,1.77,0.176,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:29:26,VDFL08,4,5.58,0.5537,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:29:26,ICFL08,2,1.93,0.1915,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:33:58,CZFL08,3,4.74,0.47,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:33:58,ICFL08,10,6.53,0.3239,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:42:47,CZFL08,2,1.64,0.1627,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:42:47,VDFL08,4,4.92,0.4881,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:50:22,ICFL08,2,6.89,0.6839,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 14:50:22,VDFL08,5,0.94,0.0933,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:02:45,ICFL08,3,3.73,0.37,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:02:45,CZFL08,7,8.38,0.4159,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:09:14,ICFL08,4,5.18,0.5139,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:17:44,CZFL08,2,1.73,0.1711,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:17:44,ICFL08,3,2.43,0.2411,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:17:44,VDFL08,12,5.92,0.2938,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:24:38,CZFL08,8,4.46,0.4428,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:24:38,ICFL08,2,1.19,0.1181,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:32:54,VDFL08,11,4.24,0.4206,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:32:54,CZFL08,7,3.15,0.312,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:32:54,ICFL08,1,0.28,0.0278,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:38:39,CZFL08,14,7.22,0.7167,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:38:39,VDFL08,17,6.91,0.3428,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:47:05,CZFL08,1,0.28,0.0278,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:47:05,ICFL08,5,0.71,0.0702,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:57:55,CZFL08,4,1.26,0.125,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:57:55,VDFL08,8,6.46,0.6406,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 15:57:55,ICFL08,3,0.77,0.0383,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:00:13,CZFL08,7,6.71,0.6652,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:00:13,VDFL08,3,1.17,0.1163,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:06:46,CZFL08,5,6.33,0.6282,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:06:46,VDFL08,4,1.79,0.1773,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:06:46,ICFL08,1,0.41,0.0408,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:16:19,CZFL08,21,6.21,0.6165,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:16:19,ICFL08,1,0.27,0.0263,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:16:19,VDFL08,9,2.27,0.1125,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:21:39,CZFL08,3,0.7,0.0699,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:21:39,ICFL08,4,6.38,0.6329,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:31:15,VDFL08,9,3.92,0.3885,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:31:15,CZFL08,5,2.12,0.21,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:31:15,ICFL08,2,1.02,0.1017,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:36:57,VDFL08,3,1.24,0.1233,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:36:57,CZFL08,1,1.24,0.123,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:36:57,ICFL08,4,5.39,0.5352,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:43:55,CZFL08,15,5.45,0.5408,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:43:55,VDFL08,13,6.63,0.6577,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 16:43:55,ICFL08,5,1.9,0.1885,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:00:01,CZFL08,6,2.65,0.2631,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:00:01,ICFL08,1,1.0,0.0992,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:00:01,VDFL08,9,9.45,0.4685,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:04:19,CZFL08,5,2.18,0.2163,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:04:33,ICFL08,1,0.76,0.0749,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:04:33,VDFL08,6,7.83,0.777,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:04:33,CZFL08,5,2.26,0.112,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:20:38,ICFL08,3,1.88,0.1865,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:20:38,VDFL08,6,3.37,0.3338,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:21:37,CZFL08,7,3.02,0.2997,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:21:37,VDFL08,12,5.63,0.2791,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:36:03,CZFL08,5,1.81,0.1796,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:36:03,ICFL08,8,3.62,0.3586,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:43:37,VDFL08,5,2.48,0.2455,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:43:37,CZFL08,4,2.61,0.2589,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:43:37,ICFL08,4,2.34,0.2326,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:50:22,CZFL08,7,3.5,0.3477,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:50:22,ICFL08,4,1.79,0.1776,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:50:22,VDFL08,7,3.26,0.1618,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:56:51,CZFL08,17,5.55,0.5505,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 17:56:51,ICFL08,2,0.48,0.0476,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:02:13,VDFL08,12,4.52,0.4484,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:02:13,CZFL08,4,2.98,0.2961,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:02:13,ICFL08,1,0.52,0.0516,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:35:24,VDFL08,1,0.42,0.0422,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:35:24,ICFL08,4,2.72,0.2695,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 18:35:24,ICFL06,4,5.23,0.5188,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 22:10:51,ICFL08,3,2.35,0.2336,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 22:10:51,CZFL08,1,0.23,0.0228,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 22:10:51,VDFL08,1,0.41,0.0402,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 22:22:40,ICFL06,3,2.29,0.2272,5,2,2025,700,2025-02-05,05-Qua
2025-02-05 22:22:40,VDFL06,1,1.42,0.1409,5,2,2025,700,2025-02-05,05-Qua
2025-02-06 06:01:24,ICFL06,37,39.02,0.7742,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 06:39:18,ICFL08,10,4.87,0.4831,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 06:39:18,CZFL08,1,0.47,0.0466,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 06:39:18,VDFL08,14,5.38,0.2669,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 06:46:49,ICFL08,26,23.98,0.5948,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:07:39,ICFL10,1,3.58,0.3552,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:13:21,ICFL08,10,14.01,0.6951,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:25:33,VDFL08,1,0.4,0.0397,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:25:33,ICFL08,11,22.26,0.736,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:43:09,VDFL08,4,1.74,0.1726,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 07:50:42,ICFL10,31,27.44,0.6806,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:13:25,ICFL08,4,3.89,0.3859,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:24:41,ICFL10,5,2.69,0.2667,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:25:53,ICLA12,2,3.77,0.3745,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:31:10,ICFL10,4,3.26,0.3234,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:31:10,CZFL10,2,3.7,0.3671,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:38:38,ICFL10,4,3.55,0.3525,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:50:36,VDFL08,5,2.41,0.2389,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:50:36,ICFL08,2,5.02,0.498,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:59:04,VDFL08,1,0.34,0.0337,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 08:59:04,ICFL08,19,22.91,0.7577,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:12:34,VDFL08,2,1.03,0.102,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:21:07,ICFL08,10,7.26,0.7202,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:21:07,VDFL08,4,1.49,0.0738,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:27:13,ICFL08,28,12.78,0.6337,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:35:20,VDFL08,2,0.88,0.0873,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:43:26,ICFL08,18,7.86,0.7795,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:51:41,CZFL08,1,0.68,0.0675,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:51:41,ICFL08,16,6.93,0.6876,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:57:54,CZFL08,1,0.3,0.0298,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:57:54,VDFL08,7,2.95,0.2924,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 09:57:54,ICFL08,11,9.16,0.4544,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:02:29,VDFL08,3,2.54,0.2515,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:09:59,CZFL08,3,3.64,0.3611,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:09:59,VDFL08,3,2.66,0.2641,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:09:59,ICFL08,2,3.04,0.1506,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:17:36,CZFL08,4,6.7,0.6647,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:17:36,VDFL08,2,0.86,0.0856,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:25:29,CZFL08,3,3.43,0.3403,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:25:29,ICFL08,8,4.6,0.4563,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:34:03,CZFL08,4,5.29,0.5248,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:34:03,ICFL08,4,3.39,0.168,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:39:14,CZFL08,11,14.68,0.7282,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:45:57,VDFL08,1,1.1,0.1096,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:53:54,CZFL08,2,2.38,0.2356,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:53:54,VDFL08,1,1.05,0.1042,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 10:53:54,ICFL08,2,4.34,0.4306,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:03:18,CZFL08,3,3.44,0.3408,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:03:18,VDFL08,1,1.16,0.1146,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:03:18,ICFL08,4,5.67,0.281,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:07:24,CZFL08,1,1.75,0.1736,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:16:02,ICFL06,6,4.59,0.4557,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:16:02,VDFL06,18,11.2,0.5556,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:33:51,ICFL06,1,0.45,0.0446,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:33:51,VDFL06,9,6.16,0.6116,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:40:02,ICFL06,11,4.21,0.4173,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:40:02,VDFL06,3,2.86,0.2841,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:45:16,ICFL06,9,5.38,0.5342,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 11:45:16,VDFL06,23,16.81,0.556,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:03:19,ICFL06,2,1.08,0.107,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:03:19,VDFL06,33,20.12,0.6653,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:18:29,ICFL06,3,0.76,0.0752,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:18:29,VDFL06,30,18.74,0.6198,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:30:04,ICFL06,5,3.85,0.1912,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:35:00,VDFL06,8,6.9,0.6849,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:40:31,ICFL06,3,1.97,0.1949,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:40:31,VDFL06,8,7.12,0.353,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 12:46:01,ICFL06,47,39.35,0.6506,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:14:04,VDFL06,15,8.49,0.4213,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:23:33,ICFL06,10,11.25,0.5582,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:32:01,VDFL06,2,1.13,0.1125,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:35:50,ICFL08,4,6.75,0.6699,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:35:50,CZFL08,2,0.96,0.0952,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:41:46,ICFL08,21,38.17,1.2622,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:57:05,CZFL08,2,1.96,0.1944,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 13:57:05,ICFL08,11,12.42,0.6159,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:03:24,CZFL08,6,4.5,0.2232,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:10:14,ICFL08,14,10.25,0.5086,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:19:25,CZFL08,2,1.77,0.1758,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:27:08,ICFL08,6,5.68,0.5635,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:27:08,CZFL08,3,2.59,0.2572,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:33:40,ICFL08,11,7.02,0.696,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:33:40,VDFL08,1,0.9,0.0893,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:42:09,CZFL08,3,1.24,0.123,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:42:09,VDFL08,5,5.82,0.5769,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:42:09,ICFL08,2,2.15,0.1066,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:47:43,VDFL08,7,7.54,0.7485,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:54:09,CZFL08,2,1.43,0.1419,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:54:09,VDFL08,4,4.5,0.4464,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 14:54:09,ICFL08,2,2.54,0.2525,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:19:34,CZFL08,3,0.99,0.0982,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:19:34,ICFL08,7,6.89,0.3418,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:20:57,CZFL08,13,11.32,0.5613,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:23:08,ICFL08,22,15.46,0.3835,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:30:25,CZFL08,2,0.75,0.0744,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:33:54,ICFL08,2,0.57,0.0283,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:34:43,CZFL08,7,1.91,0.1895,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:34:43,ICFL08,20,12.51,0.6206,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:46:12,CZFL08,6,2.92,0.2897,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:46:12,ICFL08,9,4.36,0.4324,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:53:52,CZFL08,4,2.01,0.1994,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 15:53:52,ICFL08,21,9.95,0.4935,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:00:04,CZFL08,6,4.05,0.2008,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:05:42,ICFL08,17,12.93,0.6413,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:13:37,CZFL08,2,0.79,0.0784,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:18:55,ICFL08,5,7.66,0.7595,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:34:54,CZFL08,1,0.32,0.0317,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:34:54,ICFL08,10,5.11,0.5073,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:34:54,VDFL08,1,1.85,0.1835,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:41:59,ICFL06,2,2.7,0.2679,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:41:59,VDFL06,13,9.04,0.4484,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 16:55:46,ICFL06,1,0.69,0.0689,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 17:05:54,VDFL06,10,3.77,0.3739,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 17:06:29,ICFL06,2,2.39,0.2371,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 17:06:29,VDFL06,2,2.08,0.2063,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:24:05,CZFL08,3,4.1,0.4067,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:24:05,ICFL08,15,8.26,0.4095,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:35:47,VDFL08,1,0.57,0.0565,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:43:17,ICFL08,7,6.48,0.6429,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:43:17,CZFL08,1,0.63,0.0625,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:49:16,ICFL08,15,11.84,0.3916,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 22:56:59,VDFL08,2,0.42,0.0417,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 23:04:08,ICFL08,8,7.62,0.7558,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 23:11:30,VDFL08,1,0.43,0.0427,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 23:11:30,CZFL08,3,1.33,0.1319,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 23:11:30,ICFL08,51,44.07,0.7286,6,2,2025,700,2025-02-06,06-Qui
2025-02-06 23:48:03,VDFL08,1,2.03,0.2014,6,2,2025,700,2025-02-06,06-Qui
2025-02-07 00:01:50,ICFL08,23,15.13,0.5004,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 00:16:41,CZFL08,6,2.33,0.1153,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 00:24:16,ICFL08,28,10.59,0.3502,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 00:44:33,VDFL06,4,2.45,0.2431,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 00:44:33,ICFL06,5,3.17,0.315,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 00:57:01,ICFL10,10,11.92,0.591,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 06:11:07,ICFL08,49,60.0,0.7441,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:01:39,CZFL08,1,1.65,0.1637,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:08:51,ICFL08,6,8.88,0.881,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:10:15,ICFL06,1,0.9,0.0893,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:16:11,ICFL08,24,31.73,0.787,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:38:22,VDFL08,1,0.65,0.064,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 07:46:32,ICFL08,28,38.33,0.7605,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 08:20:13,VDFL08,2,1.89,0.187,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 08:20:13,ICFL08,67,79.47,0.7884,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:25:46,VDFL08,1,2.17,0.2153,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:32:15,ICFL08,7,8.88,0.881,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:38:46,VDFL08,1,1.62,0.1607,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:38:46,ICFL08,5,7.23,0.7173,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:46:27,CZFL08,4,6.71,0.6657,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:46:27,ICFL08,2,1.86,0.0923,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 09:53:52,CZFL08,10,12.61,0.6255,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:01:29,ICFL08,2,1.78,0.1766,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:07:55,CZFL08,18,21.98,0.7267,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:22:51,VDFL08,1,1.94,0.1925,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:28:33,CZFL08,6,7.49,0.7431,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:33:45,ICFL10,1,3.55,0.3522,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:43:45,CZFL08,5,5.34,0.5298,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:43:45,VDFL08,1,1.86,0.1845,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 10:51:45,CZFL08,8,7.11,0.7049,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:00:23,ICFL08,1,0.59,0.0585,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:00:23,CZFL08,7,6.9,0.6845,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:08:56,VDFL08,1,1.64,0.1627,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:08:56,CZFL08,8,5.27,0.5225,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:08:56,ICFL08,1,0.46,0.0451,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:13:51,CZFL08,7,8.0,0.7938,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:20:37,ICFL08,27,21.89,0.724,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:34:52,VDFL08,1,0.28,0.0278,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:34:52,CZFL08,1,0.36,0.0357,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:43:07,VDFL08,2,0.76,0.0754,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:43:07,CZFL08,2,1.32,0.1314,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:43:07,ICFL08,19,19.72,0.6522,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:56:11,CZFL08,4,1.83,0.182,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 11:56:38,ICFL08,8,7.98,0.7917,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:05:17,CZFL08,8,6.15,0.6101,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:05:17,ICFL08,1,1.44,0.1428,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:05:17,VDFL08,1,0.64,0.0635,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:11:08,ICFL08,1,1.26,0.125,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:11:08,CZFL08,7,6.45,0.6394,7,2,2025,700,2025-02-07,07-Sex
2025-02-07 12:17:51,ICFL08,11,13.77,0.683,7,2,2025,700,2025-02-07,07-Sex
